id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,cast,director,features_text
380097,America Is Still the Place,MOVIE,"1971 post civil rights San Francisco seemed like the perfect place for a black Korean War veteran and his family to realize their dream of economic independence and his own chance to be his a ""boss"". Charlie Walker would soon find out how naive he was. In a city full of impostors and naysayers, he refused to take ""No"" for an answer. Until a catastrophic disaster opened a door that had never been open to a black man before. This is a story about what happened when he stepped through that door, with both feet!.",0,,0.0,[],[],,[],,0,0,0.0,0.0,[],,"1971 post civil rights San Francisco seemed like the perfect place for a black Korean War veteran and his family to realize their dream of economic independence and his own chance to be his a ""boss"". Charlie Walker would soon find out how naive he was. In a city full of impostors and naysayers, he refused to take ""No"" for an answer. Until a catastrophic disaster opened a door that had never been open to a black man before. This is a story about what happened when he stepped through that door, with both feet!. 1971 post civil rights San Francisco seemed like the perfect place for a black Korean War veteran and his family to realize their dream of economic independence and his own chance to be his a ""boss"". Charlie Walker would soon find out how naive he was. In a city full of impostors and naysayers, he refused to take ""No"" for an answer. Until a catastrophic disaster opened a door that had never been open to a black man before. This is a story about what happened when he stepped through that door, with both feet!. [] [] [] [] [] [] nan America Is Still the Place"
322194,Subconscious,MOVIE,An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance.,2015,,110.0,"[""Action"", ""Thriller"", ""Mystery""]",[],,"[""Rainsworth Productions"", ""Hilton Media Management"", ""Underwater Productions""]",,0,0,0.397323,3.4,"[""Tim Abell"", ""Naomi Brockwell"", ""Aleisha Force"", ""Tom Stedham"", ""Cambridge Jones"", ""Dominick Mancino"", ""Peter Barry"", ""Peter Barry""]",Georgia Hilton,"An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance. An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance. [""Action"", ""Thriller"", ""Mystery""] [""Action"", ""Thriller"", ""Mystery""] [""Action"", ""Thriller"", ""Mystery""] [""Rainsworth Productions"", ""Hilton Media Management"", ""Underwater Productions""] [""Rainsworth Productions"", ""Hilton Media Management"", ""Underwater Productions""] [""Tim Abell"", ""Naomi Brockwell"", ""Aleisha Force"", ""Tom Stedham"", ""Cambridge Jones"", ""Dominick Mancino"", ""Peter Barry"", ""Peter Barry""] Georgia Hilton Subconscious"
98568,Enter Nowhere,MOVIE,"Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive.",2011,,90.0,"[""Mystery"", ""Science Fiction"", ""Thriller""]",[],,"[""Caliber Media Company""]",,0,0,3.637857,6.5,"[""Katherine Waterston"", ""Scott Eastwood"", ""Sara Paxton"", ""Shaun Sipos"", ""Christopher Denham"", ""Jesse Perez"", ""Leigh Lezark""]",Jack Heller,"Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive. Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive. [""Mystery"", ""Science Fiction"", ""Thriller""] [""Mystery"", ""Science Fiction"", ""Thriller""] [""Mystery"", ""Science Fiction"", ""Thriller""] [""Caliber Media Company""] [""Caliber Media Company""] [""Katherine Waterston"", ""Scott Eastwood"", ""Sara Paxton"", ""Shaun Sipos"", ""Christopher Denham"", ""Jesse Perez"", ""Leigh Lezark""] Jack Heller Enter Nowhere"
119657,El Rey de Najayo,MOVIE,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society.",2012,,101.0,"[""Crime"", ""Drama""]",[],,[],,0,0,0.080105,0.0,"[""Manny P\u00e9rez"", ""Luz Garcia"", ""Sergio Carlo"", ""Juan Maria Almonte"", ""Rafael Estephan"", ""Socrates Montas"", ""Omar Ramirez""]",Fernando Baez Mella,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society. The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society. [""Crime"", ""Drama""] [""Crime"", ""Drama""] [""Crime"", ""Drama""] [] [] [""Manny P\u00e9rez"", ""Luz Garcia"", ""Sergio Carlo"", ""Juan Maria Almonte"", ""Rafael Estephan"", ""Socrates Montas"", ""Omar Ramirez""] Fernando Baez Mella El Rey de Najayo"
380733,Fight to the Finish,MOVIE,"A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship.",2016,,94.0,"[""Romance"", ""Action""]",[],,"[""Triple D Productions"", ""CalTex Films""]",,0,0,0.251828,5.2,[],Warren Sheppard,"A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship. A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship. [""Romance"", ""Action""] [""Romance"", ""Action""] [""Romance"", ""Action""] [""Triple D Productions"", ""CalTex Films""] [""Triple D Productions"", ""CalTex Films""] [] Warren Sheppard Fight to the Finish"
285743,Alleluia! The Devil's Carnival,MOVIE,The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven.,2016,,0.0,"[""Music"", ""Horror""]",[],,"[""Limb from Limb Pictures"", ""Execution Style Entertainment""]",,0,0,0.674398,6.0,"[""Terrance Zdunich"", ""Paul Sorvino"", ""Marc Senter"", ""Emilie Autumn"", ""Nivek Ogre"", ""Adam Pascal"", ""Dayton Callie"", ""Tech N9ne"", ""Briana Evigan"", ""Barry Bostwick"", ""Natalie Castillo"", ""Brea Grant"", ""Mary Czerwinski"", ""Sarah Power"", ""Lyndon Smith""]",Darren Lynn Bousman,"The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven. The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven. [""Music"", ""Horror""] [""Music"", ""Horror""] [""Music"", ""Horror""] [""Limb from Limb Pictures"", ""Execution Style Entertainment""] [""Limb from Limb Pictures"", ""Execution Style Entertainment""] [""Terrance Zdunich"", ""Paul Sorvino"", ""Marc Senter"", ""Emilie Autumn"", ""Nivek Ogre"", ""Adam Pascal"", ""Dayton Callie"", ""Tech N9ne"", ""Briana Evigan"", ""Barry Bostwick"", ""Natalie Castillo"", ""Brea Grant"", ""Mary Czerwinski"", ""Sarah Power"", ""Lyndon Smith""] Darren Lynn Bousman Alleluia! The Devil's Carnival"
362765,The Sound and the Shadow,MOVIE,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.",2014,,90.0,"[""Thriller"", ""Comedy"", ""Mystery""]",[],,"[""Veracity Productions""]",,0,0,0.072359,0.0,"[""Joseph E. Murray"", ""Alex Anfanger"", ""Rhomeyn Johnson"", ""Mary Kate Wiles""]",Justin Paul Miller,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings. An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings. [""Thriller"", ""Comedy"", ""Mystery""] [""Thriller"", ""Comedy"", ""Mystery""] [""Thriller"", ""Comedy"", ""Mystery""] [""Veracity Productions""] [""Veracity Productions""] [""Joseph E. Murray"", ""Alex Anfanger"", ""Rhomeyn Johnson"", ""Mary Kate Wiles""] Justin Paul Miller The Sound and the Shadow"
379532,Rodeo Girl,MOVIE,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo.",2016,,108.0,"[""Family""]",[],,"[""Be Your Own Hollywood""]",,0,0,0.087574,5.5,"[""Kevin Sorbo"", ""Sophie Bolen"", ""Derek Brandon"", ""Carrie Bradstreet"", ""Tiffany Burns"", ""Rose Anne Nepa"", ""Joel Paul Reisig"", ""Mark Boyd"", ""Sherryl Despres"", ""Jacqueline Labadie"", ""Elizabeth Labadie"", ""Yassie Hawkes"", ""Jettzen Shea"", ""Jay J. Bidwell"", ""Kylie Hart"", ""Paityn Hart"", ""Joshua Ray Bell"", ""Janet Caine"", ""Jonathan Posthuma""]",Joel Paul Reisig,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo. Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo. [""Family""] [""Family""] [""Family""] [""Be Your Own Hollywood""] [""Be Your Own Hollywood""] [""Kevin Sorbo"", ""Sophie Bolen"", ""Derek Brandon"", ""Carrie Bradstreet"", ""Tiffany Burns"", ""Rose Anne Nepa"", ""Joel Paul Reisig"", ""Mark Boyd"", ""Sherryl Despres"", ""Jacqueline Labadie"", ""Elizabeth Labadie"", ""Yassie Hawkes"", ""Jettzen Shea"", ""Jay J. Bidwell"", ""Kylie Hart"", ""Paityn Hart"", ""Joshua Ray Bell"", ""Janet Caine"", ""Jonathan Posthuma""] Joel Paul Reisig Rodeo Girl"
253261,Born to Fly: Elizabeth Streb vs. Gravity,MOVIE,"Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight.",2014,,82.0,"[""Documentary""]",[],,[],,0,0,0.069244,5.0,"[""Elizabeth Streb"", ""Fabio Tavares"", ""Sarah Callan"", ""Jaclyn Carlson"", ""Leonardo Giron"", ""Felix Hess""]",Catherine Gund,"Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight. Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight. [""Documentary""] [""Documentary""] [""Documentary""] [] [] [""Elizabeth Streb"", ""Fabio Tavares"", ""Sarah Callan"", ""Jaclyn Carlson"", ""Leonardo Giron"", ""Felix Hess""] Catherine Gund Born to Fly: Elizabeth Streb vs. Gravity"
297100,The Little Ponderosa Zoo,MOVIE,"The Little Ponderosa Zoo is preparing for their annual fundraiser festival that keeps the zoo afloat. The Freeman family, Jack, Judy, and their young daughter, Charlie opened the zoo years earlier after sharing their own home with the many animals they had rescued through the years With the help of Mr. Baker, their dependable zookeeper, the zoo has always been a huge hit with the small town. But, one day, the local bank owner discovers some dusty old documents in the basement of his bank that show that the zoo is sitting on a gold mine and, with the help of the town Mayor, and the Mayor s bumbling nephew, they immediately devise a devious plan to get the gold for themselves. The greedy trio see the annual festival as the perfect opportunity to put their dangerous plan into action and close the zoo forever and get their hands on the gold!",2014,,84.0,[],[],,[],,0,0,0.073079,2.0,[],,"The Little Ponderosa Zoo is preparing for their annual fundraiser festival that keeps the zoo afloat. The Freeman family, Jack, Judy, and their young daughter, Charlie opened the zoo years earlier after sharing their own home with the many animals they had rescued through the years With the help of Mr. Baker, their dependable zookeeper, the zoo has always been a huge hit with the small town. But, one day, the local bank owner discovers some dusty old documents in the basement of his bank that show that the zoo is sitting on a gold mine and, with the help of the town Mayor, and the Mayor s bumbling nephew, they immediately devise a devious plan to get the gold for themselves. The greedy trio see the annual festival as the perfect opportunity to put their dangerous plan into action and close the zoo forever and get their hands on the gold! The Little Ponderosa Zoo is preparing for their annual fundraiser festival that keeps the zoo afloat. The Freeman family, Jack, Judy, and their young daughter, Charlie opened the zoo years earlier after sharing their own home with the many animals they had rescued through the years With the help of Mr. Baker, their dependable zookeeper, the zoo has always been a huge hit with the small town. But, one day, the local bank owner discovers some dusty old documents in the basement of his bank that show that the zoo is sitting on a gold mine and, with the help of the town Mayor, and the Mayor s bumbling nephew, they immediately devise a devious plan to get the gold for themselves. The greedy trio see the annual festival as the perfect opportunity to put their dangerous plan into action and close the zoo forever and get their hands on the gold! [] [] [] [] [] [] nan The Little Ponderosa Zoo"
15239,The Toxic Avenger,MOVIE,Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose.,1984,,82.0,"[""Science Fiction"", ""Action"", ""Comedy"", ""Horror""]",[],,"[""Troma Entertainment""]",,0,0,6.672008,6.3,[],"Lloyd Kaufman,Michael Herz","Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose. Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose. [""Science Fiction"", ""Action"", ""Comedy"", ""Horror""] [""Science Fiction"", ""Action"", ""Comedy"", ""Horror""] [""Science Fiction"", ""Action"", ""Comedy"", ""Horror""] [""Troma Entertainment""] [""Troma Entertainment""] [] Lloyd Kaufman,Michael Herz The Toxic Avenger"
94072,Straight Out of Brooklyn,MOVIE,"A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best.",1991,,0.0,"[""Drama""]",[],,[],,0,0,0.161517,4.3,[],Matty Rich,"A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best. A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best. [""Drama""] [""Drama""] [""Drama""] [] [] [] Matty Rich Straight Out of Brooklyn"
4107,Bloody Sunday,MOVIE,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,2002,,107.0,"[""Action"", ""Adventure"", ""Drama"", ""History""]",[],,[],,0,0,7.330691,7.2,[],Paul Greengrass,"The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops. The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops. [""Action"", ""Adventure"", ""Drama"", ""History""] [""Action"", ""Adventure"", ""Drama"", ""History""] [""Action"", ""Adventure"", ""Drama"", ""History""] [] [] [] Paul Greengrass Bloody Sunday"
325579,Diamond Ruff,MOVIE,"Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra",2015,,0.0,[],[],,[],,0,0,0.165257,2.4,[],,"Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra [] [] [] [] [] [] nan Diamond Ruff"
15624,Conversations with Other Women,MOVIE,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.",2006,,84.0,"[""Drama"", ""Romance""]",[],,"[""Prophecy Pictures Ltd."", ""Gordonstreet Pictures""]",,0,0,4.442355,6.2,"[""Helena Bonham Carter"", ""Aaron Eckhart"", ""Yury Tsykun"", ""Brian Geraghty"", ""Brianna Brown"", ""Nora Zehetner"", ""Olivia Wilde""]",Hans Canosa,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present. Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present. [""Drama"", ""Romance""] [""Drama"", ""Romance""] [""Drama"", ""Romance""] [""Prophecy Pictures Ltd."", ""Gordonstreet Pictures""] [""Prophecy Pictures Ltd."", ""Gordonstreet Pictures""] [""Helena Bonham Carter"", ""Aaron Eckhart"", ""Yury Tsykun"", ""Brian Geraghty"", ""Brianna Brown"", ""Nora Zehetner"", ""Olivia Wilde""] Hans Canosa Conversations with Other Women"
17287,Poultrygeist: Night of the Chicken Dead,MOVIE,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat...",2006,,103.0,"[""Horror"", ""Comedy""]",[],,"[""Troma Entertainment"", ""Poultry Productions LLC""]",,0,0,3.905877,5.9,"[""Jason Yachanin"", ""Kate Graham"", ""Allyson Sereboff"", ""Robin L. Watkins"", ""Joshua Olatunde"", ""Caleb Emerson"", ""Rose Ghavami"", ""Khalid Rivera"", ""Joe Fleishaker"", ""Lloyd Kaufman"", ""Debbie Rochon"", ""Gabriel Friedman"", ""Charlotte Kaufman"", ""John Karyus"", ""Ron Jeremy""]",Lloyd Kaufman,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat... Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat... [""Horror"", ""Comedy""] [""Horror"", ""Comedy""] [""Horror"", ""Comedy""] [""Troma Entertainment"", ""Poultry Productions LLC""] [""Troma Entertainment"", ""Poultry Productions LLC""] [""Jason Yachanin"", ""Kate Graham"", ""Allyson Sereboff"", ""Robin L. Watkins"", ""Joshua Olatunde"", ""Caleb Emerson"", ""Rose Ghavami"", ""Khalid Rivera"", ""Joe Fleishaker"", ""Lloyd Kaufman"", ""Debbie Rochon"", ""Gabriel Friedman"", ""Charlotte Kaufman"", ""John Karyus"", ""Ron Jeremy""] Lloyd Kaufman Poultrygeist: Night of the Chicken Dead"
198370,Mutual Friends,MOVIE,"Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City.",2014,,0.0,[],[],,[],,0,0,0.136721,0.0,"[""Caitlin Fitzgerald"", ""Cheyenne Jackson"", ""Peter Scanavino"", ""Michael Stahl-David"", ""Christina Cole"", ""Jennifer Lafleur"", ""Ross Partridge"", ""Annika Peterson""]",Matthew Watts,"Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City. Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City. [] [] [] [] [] [""Caitlin Fitzgerald"", ""Cheyenne Jackson"", ""Peter Scanavino"", ""Michael Stahl-David"", ""Christina Cole"", ""Jennifer Lafleur"", ""Ross Partridge"", ""Annika Peterson""] Matthew Watts Mutual Friends"
3062,42nd Street,MOVIE,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.",1933,,89.0,"[""Music"", ""Comedy"", ""Romance""]",[],,"[""Warner Bros.""]",,0,0,1.933366,6.1,[],Lloyd Bacon,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star. A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star. [""Music"", ""Comedy"", ""Romance""] [""Music"", ""Comedy"", ""Romance""] [""Music"", ""Comedy"", ""Romance""] [""Warner Bros.""] [""Warner Bros.""] [] Lloyd Bacon 42nd Street"
328307,Rise of the Entrepreneur: The Search for a Better Way,MOVIE,"The world is changing faster than ever. Technology is accelerating, job security is declining and income inequality is increasing. People are overworked and underpaid. With less time and freedom, people are left wondering if there is a better way. Our changing economy has led to the rise of the entrepreneur. The fastest, most dependable and controllable way to become wealthy is to own your own business. This documentary gathers today's best experts and thought leaders to forever change how you view work and wealth. Featuring experts Jordan Adler, John Assaraf, Kody Bateman, Chris Brogan, Richard Bliss Brooke, Ali Brown, Les Brown, Jack Canfield, Harry S. Dent, Jr., Dr. Linda Ferrell, Dr. OC Ferrell, Mark Victor Hansen, Kevin Harrington, Kim Kiyosaki, Robert Kiyosaki, Joseph N. Mariano, Dr. Ivan Misner, Paul Zane Pilzer, Bob Proctor, Susan Sly, Loren Slocum, Kevin Thompson, Brian Tracy, Eric Worre and Sandra Yancey.",2014,,0.0,[],[],,[],,0,0,0.052942,8.0,[],,"The world is changing faster than ever. Technology is accelerating, job security is declining and income inequality is increasing. People are overworked and underpaid. With less time and freedom, people are left wondering if there is a better way. Our changing economy has led to the rise of the entrepreneur. The fastest, most dependable and controllable way to become wealthy is to own your own business. This documentary gathers today's best experts and thought leaders to forever change how you view work and wealth. Featuring experts Jordan Adler, John Assaraf, Kody Bateman, Chris Brogan, Richard Bliss Brooke, Ali Brown, Les Brown, Jack Canfield, Harry S. Dent, Jr., Dr. Linda Ferrell, Dr. OC Ferrell, Mark Victor Hansen, Kevin Harrington, Kim Kiyosaki, Robert Kiyosaki, Joseph N. Mariano, Dr. Ivan Misner, Paul Zane Pilzer, Bob Proctor, Susan Sly, Loren Slocum, Kevin Thompson, Brian Tracy, Eric Worre and Sandra Yancey. The world is changing faster than ever. Technology is accelerating, job security is declining and income inequality is increasing. People are overworked and underpaid. With less time and freedom, people are left wondering if there is a better way. Our changing economy has led to the rise of the entrepreneur. The fastest, most dependable and controllable way to become wealthy is to own your own business. This documentary gathers today's best experts and thought leaders to forever change how you view work and wealth. Featuring experts Jordan Adler, John Assaraf, Kody Bateman, Chris Brogan, Richard Bliss Brooke, Ali Brown, Les Brown, Jack Canfield, Harry S. Dent, Jr., Dr. Linda Ferrell, Dr. OC Ferrell, Mark Victor Hansen, Kevin Harrington, Kim Kiyosaki, Robert Kiyosaki, Joseph N. Mariano, Dr. Ivan Misner, Paul Zane Pilzer, Bob Proctor, Susan Sly, Loren Slocum, Kevin Thompson, Brian Tracy, Eric Worre and Sandra Yancey. [] [] [] [] [] [] nan Rise of the Entrepreneur: The Search for a Better Way"
15389,Metropolitan,MOVIE,"A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety.",1990,,98.0,"[""Comedy"", ""Drama""]",[],,"[""Allagash Films""]",,0,0,1.014966,7.0,"[""Edward Clements"", ""Chris Eigeman"", ""Taylor Nichols"", ""Carolyn Farina"", ""Isabel Gillies"", ""Dylan Hundley""]",Whit Stillman,"A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety. A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety. [""Comedy"", ""Drama""] [""Comedy"", ""Drama""] [""Comedy"", ""Drama""] [""Allagash Films""] [""Allagash Films""] [""Edward Clements"", ""Chris Eigeman"", ""Taylor Nichols"", ""Carolyn Farina"", ""Isabel Gillies"", ""Dylan Hundley""] Whit Stillman Metropolitan"
464,As It Is in Heaven,MOVIE,A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher.,2004,,132.0,"[""Romance"", ""Drama"", ""Comedy"", ""Music""]",[],,"[""GF Studios AB"", ""Lefwander Kapitalförvaltning AB"", ""Sonet Film AB""]",,0,0,4.321249,6.9,"[""Michael Nyqvist"", ""Frida Hallgren"", ""Helen Sj\u00f6holm"", ""Lennart J\u00e4hkel"", ""Ingela Olsson"", ""Verena Buratti"", ""Ulla-Britt Norrman-Olsson"", ""Per Morberg"", ""Barbro Kollberg"", ""Niklas Falk"", ""Axelle Axell"", ""Lasse Petterson"", ""Ylva L\u00f6\u00f6f"", ""Mikael Rahm"", ""Andr\u00e9 Sj\u00f6berg""]",Kay Pollak,"A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher. A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher. [""Romance"", ""Drama"", ""Comedy"", ""Music""] [""Romance"", ""Drama"", ""Comedy"", ""Music""] [""Romance"", ""Drama"", ""Comedy"", ""Music""] [""GF Studios AB"", ""Lefwander Kapitalförvaltning AB"", ""Sonet Film AB""] [""GF Studios AB"", ""Lefwander Kapitalförvaltning AB"", ""Sonet Film AB""] [""Michael Nyqvist"", ""Frida Hallgren"", ""Helen Sj\u00f6holm"", ""Lennart J\u00e4hkel"", ""Ingela Olsson"", ""Verena Buratti"", ""Ulla-Britt Norrman-Olsson"", ""Per Morberg"", ""Barbro Kollberg"", ""Niklas Falk"", ""Axelle Axell"", ""Lasse Petterson"", ""Ylva L\u00f6\u00f6f"", ""Mikael Rahm"", ""Andr\u00e9 Sj\u00f6berg""] Kay Pollak As It Is in Heaven"
308467,Roadside,MOVIE,"Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road.",2013,,90.0,"[""Horror"", ""Drama""]",[],,[],,0,0,0.160234,4.2,"[""Ace Marrero"", ""Katie Stegeman""]",Eric England,"Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road. Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road. [""Horror"", ""Drama""] [""Horror"", ""Drama""] [""Horror"", ""Drama""] [] [] [""Ace Marrero"", ""Katie Stegeman""] Eric England Roadside"
