id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
12154,Three Men and a Baby,MOVIE,Three bachelors find themselves forced to take care of a baby left by one of the guy's girlfriends.,1987,,102.0,"[""Family"", ""Comedy"", ""Drama""]",[],,"[""Touchstone Pictures"", ""Interscope Communications""]",,0,0,12.335827,5.8
9576,Tootsie,MOVIE,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",1982,,116.0,"[""Comedy"", ""Romance""]",[],,"[""Columbia Pictures Corporation"", ""Mirage Enterprises"", ""Punch Productions"", ""Delphi Films"", ""The Criterion Collection""]",,0,0,20.818567,6.9
744,Top Gun,MOVIE,"For Lieutenant Pete 'Maverick' Mitchell and his friend and Co-Pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true.  A tragedy, as well as personal demons, threaten Pete's dreams of becoming an Ace pilot.",1986,,110.0,"[""Action"", ""Romance"", ""War""]",[],,"[""Paramount Pictures""]",,0,0,58.900647,6.7
146,"Crouching Tiger, Hidden Dragon",MOVIE,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",2000,,120.0,"[""Adventure"", ""Drama"", ""Action"", ""Romance""]",[],,"[""Sony Pictures Classics"", ""China Film Co-Production Corporation"", ""Columbia Pictures Film Production Asia"", ""Good Machine"", ""EDKO Film"", ""Asia Union Film & Entertainment Ltd."", ""United China Vision"", ""Zoom Hunt International Productions Company Ltd.""]",,0,0,45.742254,7.2
14,American Beauty,MOVIE,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",1999,,122.0,"[""Drama""]",[],,"[""DreamWorks SKG"", ""Jinks/Cohen Company""]",,0,0,80.878605,7.9
45269,The King's Speech,MOVIE,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",2010,,118.0,"[""Drama"", ""History""]",[],,"[""The Weinstein Company"", ""UK Film Council"", ""Bedlam Productions"", ""See-Saw Films"", ""Aegis Film Fund"", ""FilmNation Entertainment"", ""Momentum Pictures"", ""Molinare Investment""]",,0,0,54.053576,7.6
9493,Twins,MOVIE,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,1988,,107.0,"[""Comedy""]",[],,"[""Universal Pictures""]",,0,0,17.638286,5.7
22556,The Yellow Handkerchief,MOVIE,"Set in the present-day southern United States, The Yellow Handkerchief stars William Hurt as Brett Hanson, an ex-convict who embarks on a road trip. Hanson hitches a ride with two troubled teens, Martine (Kristen Stewart) and Gordy (Eddie Redmayne) traversing post-Hurricane Katrina Louisiana in an attempt to reach his ex-wife and long-lost love, May (Maria Bello). Along the way, the three reflect on their existence, struggle for acceptance, and find their way not only through Louisiana, but through life.",2008,,102.0,"[""Drama"", ""Romance""]",[],,"[""area japan""]",,0,0,3.803495,6.4
873,The Color Purple,MOVIE,"An epic tale spanning forty years in the life of Celie (Whoopi Goldberg), an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing ""Mister"" Albert Johnson (Danny Glover), things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa.  Based on the novel by Alice Walker.",1985,,154.0,"[""Drama""]",[],,"[""Amblin Entertainment"", ""The Guber-Peters Company"", ""Warner Bros.""]",,0,0,17.571533,7.7
33196,Tidal Wave,MOVIE,"Man-sik and Yeon-hee, are unsure as to whether they can overcome past wounds and continue being a couple. Dr. Kim, who cautions against a possible mega-tsunami at Haeundae, collapses in agony springing from an unexpected turn-up of his daughter and divorced wife. Hyoung-sik, after rescuing a woman from Seoul, rides out a ferocious storm to gladden her heart. A tsunami which destroys Haeundae symbolizes the establishment of a typical axis called provocation of conflicts, and later the inner spaces of the couples without anything left behind after all conflicts have ended",2009,,120.0,"[""Action"", ""Adventure"", ""Drama"", ""Thriller""]",[],,"[""Polygon Entertainment"", ""CJ Entertainment"", ""Doosabu Film""]",,0,0,4.628525,6.5
205596,The Imitation Game,MOVIE,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",2014,,113.0,"[""History"", ""Drama"", ""Thriller"", ""War""]",[],,"[""Black Bear Pictures"", ""Bristol Automotive""]",,0,0,145.364591,8.0
10765,Private Benjamin,MOVIE,A sheltered young high society woman joins the army on a whim and finds herself in a more difficult situation than she ever expected.,1980,,109.0,"[""Comedy""]",[],,"[""Warner Bros.""]",,0,0,12.18838,6.0
16769,Coal Miner's Daughter,MOVIE,"Biography of Loretta Lynn, a country and western singer that came from poverty to fame.",1980,,125.0,"[""Drama"", ""Music""]",[],,"[""Universal Pictures""]",,0,0,3.826685,7.2
33217,Diary of a Wimpy Kid,MOVIE,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",2010,,92.0,"[""Comedy"", ""Family""]",[],,"[""Dune Entertainment"", ""Color Force"", ""Dayday Films""]",,0,0,21.095489,5.9
132232,Mama,MOVIE,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",2013,,100.0,"[""Horror""]",[],,"[""Universal Pictures"", ""Toma 78"", ""De Milo""]",,0,0,47.455148,6.0
11153,National Lampoon's Vacation,MOVIE,"Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned.",1983,,98.0,"[""Comedy"", ""Adventure"", ""Romance""]",[],,"[""Warner Bros.""]",,0,0,22.838834,7.1
208134,Bad Grandpa,MOVIE,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",2013,,92.0,"[""Comedy""]",[],,"[""Paramount Pictures"", ""MTV Films"", ""Dickhouse Productions""]",,0,0,27.165222,6.0
1165,The Queen,MOVIE,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",2006,,103.0,"[""Drama""]",[],,"[""BIM Distribuzione"", ""Granada Film Productions"", ""Scott Rudin Productions"", ""Pathé Renn Productions"", ""Pathé Pictures International"", ""Canal+"", ""Future Films"", ""France 3 Cinema""]",,0,0,19.113278,6.8
4011,Beetlejuice,MOVIE,"Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.",1988,,92.0,"[""Fantasy"", ""Comedy""]",[],,"[""Geffen Company, The"", ""Warner Bros.""]",,0,0,58.553213,7.1
17202,Why Did I Get Married?,MOVIE,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage",2007,,113.0,"[""Comedy"", ""Drama""]",[],,"[""Lions Gate Films""]",,0,0,2.005111,6.1
9587,Little Women,MOVIE,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",1994,,115.0,"[""Drama"", ""Romance""]",[],,"[""Columbia Pictures""]",,0,0,16.418639,7.0
65086,The Woman in Black,MOVIE,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",2012,,95.0,"[""Drama"", ""Horror"", ""Thriller""]",[],,"[""Hammer Film Productions"", ""UK Film Council"", ""Alliance Films"", ""Film i Väst"", ""Talisman Productions"", ""Cross Creek Pictures"", ""Exclusive Media Group"", ""Filmgate Films""]",,0,0,43.675191,6.1
10053,When a Stranger Calls,MOVIE,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",2006,,87.0,"[""Horror"", ""Thriller""]",[],,"[""Davis Entertainment"", ""Screen Gems""]",,0,0,4.688212,5.4
11870,Big Fat Liar,MOVIE,"Fourteen-year-old Jason Shepherd (Muniz) has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf (Paul Giamatti) steals his class paper and turns it into a smash movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee (Bynes) devise a high-tech plan to squeeze the truth out of Wolf.",2002,,88.0,"[""Comedy"", ""Family""]",[],,"[""Universal Pictures""]",,0,0,9.125594,5.6
11778,The Deer Hunter,MOVIE,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",1978,,183.0,"[""Drama"", ""War""]",[],,"[""Universal Pictures"", ""EMI Films Ltd.""]",,0,0,19.786392,7.8
586,Wag the Dog,MOVIE,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",1997,,97.0,"[""Comedy"", ""Drama""]",[],,"[""New Line Cinema"", ""Tribeca Productions"", ""Baltimore Pictures""]",,0,0,13.581966,6.7
18736,The Lizzie McGuire Movie,MOVIE,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy.",2003,,94.0,"[""Family"", ""Comedy""]",[],,"[""Walt Disney Pictures"", ""Teen Life Productions""]",,0,0,11.927667,5.7
134411,Snitch,MOVIE,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",2013,,112.0,"[""Thriller"", ""Drama""]",[],,"[""Front Street Productions"", ""Participant Media"", ""Imagenation Abu Dhabi FZ"", ""Exclusive Media Group"", ""Spitfire Pictures""]",,0,0,30.556135,5.8
287903,Krampus,MOVIE,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,2015,,98.0,"[""Horror"", ""Comedy"", ""Fantasy""]",[],,"[""Universal Pictures"", ""Legendary Pictures""]",,0,0,31.565117,5.9
9276,The Faculty,MOVIE,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.",1998,,104.0,"[""Horror"", ""Mystery"", ""Science Fiction""]",[],,"[""Dimension Films"", ""Los Hooligans Productions""]",,0,0,21.535126,6.2
15765,What's Love Got to Do with It,MOVIE,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,1993,,118.0,"[""Drama"", ""Music""]",[],,"[""Touchstone Pictures""]",,0,0,7.921311,6.9
2142,Cop Land,MOVIE,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",1997,,104.0,"[""Action"", ""Crime"", ""Drama""]",[],,"[""Miramax Films"", ""Across the River Productions"", ""Woods Entertainment""]",,0,0,19.284129,6.6
11397,Not Another Teen Movie,MOVIE,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.",2001,,89.0,"[""Comedy""]",[],,"[""Original Film"", ""Columbia Pictures Corporation"", ""Neal H. Moritz Productions""]",,0,0,23.423082,5.5
77016,End of Watch,MOVIE,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,2012,,109.0,"[""Crime"", ""Drama"", ""Thriller""]",[],,"[""Emmett/Furla Films"", ""Exclusive Media Group"", ""Hedge Fund Film Partners"", ""Crave Films"", ""Knightsbridge Entertainment"", ""Le Grisbi Productions"", ""5150 Action""]",,0,0,49.517264,7.2
11478,The Skulls,MOVIE,"Luke's exultance at being selected for The Skulls (a secret society bred within the walls of a prominent Ivy League Campus) is soon overshadowed when he realises that all is 'not well in Wonderland'. For The Skulls is a breeding ground for the future powerful and elite. It's not only a far cry from his working class background, but it also hallows its own deep and dark secrets.",2000,,106.0,"[""Crime"", ""Drama"", ""Thriller""]",[],,"[""Universal Pictures"", ""Original Film"", ""Newmarket Capital Group"", ""Cranium Films""]",,0,0,11.375032,5.8
266856,The Theory of Everything,MOVIE,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",2014,,123.0,"[""Drama"", ""Romance""]",[],,"[""Working Title Films""]",,0,0,61.182331,7.8
13411,Malibu's Most Wanted,MOVIE,"Bill Gluckman, a wealthy white Jewish senator is running for the office of Governor. His son ""B-Rad"" dresses, speaks, and acts as if he were a gangster from the inner city. The campaign team members hire two actors, who don't know any more about inner-city life than B-Rad, to act as gang members, kidnap him, and take him to South Central Los Angeles where they hope Brad will be ""scared white"".",2003,,86.0,"[""Comedy"", ""Crime""]",[],,"[""Karz Entertainment"", ""Big Ticket Productions"", ""Warner Bros.""]",,0,0,7.314796,4.7
10564,Where the Heart Is,MOVIE,"Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in Sequoyah, Okla., and takes refuge in the friendly aisles of Wal-Mart. In short order, some eccentric, kindly strangers ""adopt"" Novalee and her infant daughter, helping them buck the odds and build a new life.",2000,,120.0,"[""Comedy"", ""Drama"", ""Romance""]",[],,"[""Twentieth Century Fox Film Corporation"", ""Wind Dancer Films""]",,0,0,6.857923,6.9
947,Lawrence of Arabia,MOVIE,"An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",1962,,216.0,"[""Adventure"", ""Drama"", ""History"", ""War""]",[],,"[""Horizon Pictures (II)""]",,0,0,41.286336,7.8
24150,Halloween II,MOVIE,"Laurie Strode struggles to come to terms with her brother Micheal's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",2009,,105.0,"[""Horror""]",[],,"[""Dimension Films"", ""Spectacle Entertainment Group"", ""Trancas International Films""]",,0,0,12.929525,5.1
228970,Wild,MOVIE,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,2014,,115.0,"[""Drama""]",[],,"[""Fox Searchlight Pictures"", ""Pacific Standard"", ""bob industries""]",,0,0,42.952942,7.0
18405,The Last House on the Left,MOVIE,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.",2009,,110.0,"[""Crime"", ""Thriller"", ""Horror"", ""Drama""]",[],,"[""Rogue Pictures"", ""Film Afrika"", ""Sean S. Cunningham Films""]",,0,0,19.760383,6.2
6961,The Wedding Date,MOVIE,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",2005,,88.0,"[""Comedy"", ""Romance""]",[],,"[""26 Films"", ""Gold Circle Films"", ""Visionview Production""]",,0,0,10.194097,6.2
11442,Halloween: Resurrection,MOVIE,"Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!",2002,,94.0,"[""Horror"", ""Thriller""]",[],,"[""Dimension Films""]",,0,0,11.045593,4.5
2493,The Princess Bride,MOVIE,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",1987,,98.0,"[""Adventure"", ""Family"", ""Fantasy"", ""Comedy"", ""Romance""]",[],,"[""Act III Communications"", ""The Princess Bride Ltd."", ""Buttercup Films Ltd.""]",,0,0,44.533612,7.6
14047,The Great Debaters,MOVIE,The true story of a brilliant but politically radical debate team coach who uses the power of words to transform a group of underdog African American college students into an historical powerhouse that took on the Harvard elite.,2007,,126.0,"[""Drama""]",[],,"[""The Weinstein Company"", ""Harpo Films"", ""Marshall Production""]",,0,0,10.84158,6.9
64690,Drive,MOVIE,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,2011,,100.0,"[""Drama"", ""Action"", ""Thriller"", ""Crime""]",[],,"[""Bold Films"", ""Marc Platt Productions"", ""Odd Lot Entertainment"", ""FilmDistrict"", ""Motel Movies"", ""Newbridge Film Capital""]",,0,0,49.294864,7.4
11132,Confessions of a Teenage Drama Queen,MOVIE,"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",2004,,89.0,"[""Comedy""]",[],,"[""Walt Disney Pictures""]",,0,0,7.424798,5.1
17127,The Object of My Affection,MOVIE,"A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",1998,,111.0,"[""Comedy"", ""Drama"", ""Romance""]",[],,"[""Twentieth Century Fox Film Corporation""]",,0,0,5.164281,5.6
1562,28 Weeks Later,MOVIE,"In this chilling sequel to 28 Days Later, the inhabitants of the British Isles appear to have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",2007,,100.0,"[""Horror"", ""Thriller"", ""Science Fiction""]",[],,"[""DNA Films"", ""Figment Films"", ""Sociedad General de Cine S.A."", ""UK Film Council"", ""Fox Atomic"", ""Koan Films""]",,0,0,34.759855,6.5
232679,When the Game Stands Tall,MOVIE,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,2014,,115.0,"[""Drama""]",[],,"[""Mandalay Pictures"", ""Affirm Films""]",,0,0,7.297757,6.3
17880,Because of Winn-Dixie,MOVIE,"A girl, abandoned by her mother when she was three, moves to a small town in Florida with her father. There, she adopts an orphaned dog she names Winn-Dixie. The bond between the girl and her special companion brings together the people in a small Florida town and heals her own troubled relationship with her father.",2005,,106.0,"[""Comedy"", ""Drama"", ""Family""]",[],,"[""Twentieth Century Fox Film Corporation""]",,0,0,3.334804,6.1
14736,Love & Basketball,MOVIE,"A young African-American couple navigates the tricky paths of romance and athletics in this drama. Quincy McCall (Omar Epps) and Monica Wright (Sanaa Lathan) grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball. They've followed the game all their lives and have no small amount of talent on the court. As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",2000,,124.0,"[""Action"", ""Comedy"", ""Drama"", ""Romance""]",[],,"[""40 Acres & A Mule Filmworks""]",,0,0,2.027393,7.4
9434,Grosse Pointe Blank,MOVIE,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10th year High School reunion in Grosse Pointe, Michigan.",1997,,107.0,"[""Action"", ""Comedy"", ""Thriller"", ""Romance""]",[],,"[""Caravan Pictures"", ""Hollywood Pictures"", ""Roger Birnbaum Productions""]",,0,0,13.817269,6.9
23706,All About Steve,MOVIE,"After one short date, a brilliant crossword constructor decides that a CNN cameraman is her true love. Because the cameraman's job takes him hither and yon, she crisscrosses the country, turning up at media events as she tries to convince him they are perfect for each other.",2009,,99.0,"[""Comedy""]",[],,"[""Dune Entertainment"", ""Fox 2000 Pictures"", ""Fortis Films"", ""Dune Entertainment III"", ""Radar Pictures""]",,0,0,13.237835,4.7
11531,Book of Shadows: Blair Witch 2,MOVIE,"Young adults become fascinated by the events of the three missing filmmakers in Maryland, so they decide to go into the same woods and find out what really happened.",2000,,90.0,"[""Mystery"", ""Thriller"", ""Horror""]",[],,"[""Artisan Entertainment"", ""Haxan Films""]",,0,0,3.890223,4.3
9100,The Craft,MOVIE,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",1996,,101.0,"[""Drama"", ""Fantasy"", ""Horror"", ""Thriller""]",[],,"[""Columbia Pictures""]",,0,0,19.517239,6.3
116,Match Point,MOVIE,"Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would bring him far from it - palms start to sweat and a dark psychological match in his head begins.",2005,,124.0,"[""Drama"", ""Thriller"", ""Crime"", ""Romance""]",[],,"[""DreamWorks""]",,0,0,30.669913,7.3
38843,Ramona and Beezus,MOVIE,"Ramona is a little girl with a very big imagination and a nose for mischief. Her playful antics keep everyone in her loving family on their toes, including her older sister Beezus, who's just trying to survive her first year of high school. Through all the ups and downs of childhood, Ramona and Beezus learn that anything's possible when you believe in yourself and rely on each other.",2010,,103.0,"[""Comedy"", ""Family""]",[],,"[""Dune Entertainment"", ""DiNovi Pictures""]",,0,0,9.681147,6.1
1245,The Remains of the Day,MOVIE,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,1993,,134.0,"[""Drama"", ""Romance""]",[],,"[""Columbia Pictures"", ""Merchant Ivory Productions""]",,0,0,15.355589,7.5
4995,Boogie Nights,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,,155.0,"[""Drama""]",[],,"[""New Line Cinema"", ""Ghoulardi Film Company"", ""Lawrence Gordon Productions""]",,0,0,19.85579,7.5
10413,Nowhere to Run,MOVIE,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.,1993,,94.0,"[""Action"", ""Adventure"", ""Drama"", ""Thriller""]",[],,"[""Columbia Pictures""]",,0,0,11.689337,5.5
14012,Flicka,MOVIE,"A headstrong 16 year old Katy McLaughlin desires to work on her family's mountainside horse ranch, although her father insists she finish boarding school. Katy finds a mustang in the hills near her ranch. Katy then sets her mind to tame a mustang and prove to her father she can run the ranch. But when tragedy happens, it will take all the love and strength the family can muster to restore hope.",2006,,95.0,"[""Drama""]",[],,"[""Twentieth Century Fox Film Corporation"", ""Fox 2000 Pictures"", ""Zucker/Netter Productions""]",,0,0,3.043589,6.1
9793,The Hills Have Eyes 2,MOVIE,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.,2007,,89.0,"[""Horror"", ""Thriller""]",[],,"[""Dune Entertainment"", ""Craven-Maddalena Films"", ""Fox Atomic""]",,0,0,17.141376,5.2
12212,Urban Legends: Final Cut,MOVIE,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country in 'Urban Legends: Final Cut', the suspenseful follow up to the smash hit 'Urban Legend'. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect. 'Urban Legends: Final Cut' is an edge-of-your-seat thriller that will keep you guessing until the shocking climax.",2000,,97.0,"[""Horror""]",[],,"[""Original Film"", ""Phoenix Pictures"", ""Canal+ Droits Audiovisuels""]",,0,0,8.885017,4.4
13768,Tuck Everlasting,MOVIE,"Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.",2002,,90.0,"[""Fantasy"", ""Drama"", ""Science Fiction"", ""Romance"", ""Family""]",[],,"[""Walt Disney Pictures""]",,0,0,4.115398,6.4
8975,The Marine,MOVIE,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,2006,,92.0,"[""Action"", ""Adventure"", ""Drama"", ""Thriller""]",[],,"[""Twentieth Century Fox Film Corporation"", ""Pacific Film and Television Commission"", ""WWE Studios""]",,0,0,7.679336,5.0
342521,Keanu,MOVIE,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,2016,,94.0,"[""Action"", ""Comedy""]",[],,"[""New Line Cinema""]",,0,0,18.268009,6.0
